GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US76363,76363,ZCTA5 76363,433,118
8600000US76364,76364,ZCTA5 76364,143,44
8600000US76365,76365,ZCTA5 76365,4395,218
8600000US76366,76366,ZCTA5 76366,2102,264
8600000US76367,76367,ZCTA5 76367,14963,592
8600000US76370,76370,ZCTA5 76370,252,92
8600000US76371,76371,ZCTA5 76371,1557,211
8600000US76372,76372,ZCTA5 76372,1409,342
8600000US76373,76373,ZCTA5 76373,198,127
8600000US76374,76374,ZCTA5 76374,3917,249
8600000US76377,76377,ZCTA5 76377,820,183
8600000US76379,76379,ZCTA5 76379,616,167
8600000US76380,76380,ZCTA5 76380,3633,22
8600000US76384,76384,ZCTA5 76384,12385,205
8600000US76388,76388,ZCTA5 76388,318,107
8600000US76389,76389,ZCTA5 76389,1387,262
8600000US76401,76401,ZCTA5 76401,29478,692
8600000US76402,76402,ZCTA5 76402,831,188
8600000US76424,76424,ZCTA5 76424,8794,220
8600000US76426,76426,ZCTA5 76426,12453,852
8600000US76427,76427,ZCTA5 76427,1021,290
8600000US76429,76429,ZCTA5 76429,158,95
8600000US76430,76430,ZCTA5 76430,2428,184
8600000US76431,76431,ZCTA5 76431,2931,526
8600000US76432,76432,ZCTA5 76432,1152,174
8600000US76433,76433,ZCTA5 76433,1514,308
8600000US76435,76435,ZCTA5 76435,453,136
8600000US76436,76436,ZCTA5 76436,234,137
8600000US76437,76437,ZCTA5 76437,5401,517
8600000US76442,76442,ZCTA5 76442,7496,469
8600000US76443,76443,ZCTA5 76443,2316,354
8600000US76444,76444,ZCTA5 76444,3472,364
8600000US76445,76445,ZCTA5 76445,322,151
8600000US76446,76446,ZCTA5 76446,8105,759
8600000US76448,76448,ZCTA5 76448,5224,389
8600000US76449,76449,ZCTA5 76449,2427,317
8600000US76450,76450,ZCTA5 76450,12885,468
8600000US76452,76452,ZCTA5 76452,95,72
8600000US76453,76453,ZCTA5 76453,1357,225
8600000US76454,76454,ZCTA5 76454,1560,296
8600000US76455,76455,ZCTA5 76455,1249,270
8600000US76457,76457,ZCTA5 76457,4102,343
8600000US76458,76458,ZCTA5 76458,5913,235
8600000US76459,76459,ZCTA5 76459,175,83
8600000US76460,76460,ZCTA5 76460,419,206
8600000US76462,76462,ZCTA5 76462,3102,592
8600000US76463,76463,ZCTA5 76463,380,104
8600000US76464,76464,ZCTA5 76464,587,146
8600000US76466,76466,ZCTA5 76466,107,131
8600000US76469,76469,ZCTA5 76469,68,45
8600000US76470,76470,ZCTA5 76470,3820,464
8600000US76471,76471,ZCTA5 76471,2275,371
8600000US76472,76472,ZCTA5 76472,1507,355
8600000US76474,76474,ZCTA5 76474,223,64
8600000US76475,76475,ZCTA5 76475,909,181
8600000US76476,76476,ZCTA5 76476,2718,408
8600000US76481,76481,ZCTA5 76481,222,238
8600000US76483,76483,ZCTA5 76483,972,114
8600000US76484,76484,ZCTA5 76484,926,295
8600000US76486,76486,ZCTA5 76486,1040,255
8600000US76487,76487,ZCTA5 76487,2704,580
8600000US76490,76490,ZCTA5 76490,67,49
8600000US76491,76491,ZCTA5 76491,341,81
8600000US76501,76501,ZCTA5 76501,17571,979
8600000US76502,76502,ZCTA5 76502,38571,1239
8600000US76504,76504,ZCTA5 76504,23368,1095
8600000US76508,76508,ZCTA5 76508,10,19
8600000US76511,76511,ZCTA5 76511,2869,430
8600000US76513,76513,ZCTA5 76513,38124,1395
8600000US76518,76518,ZCTA5 76518,1408,387
8600000US76519,76519,ZCTA5 76519,457,250
8600000US76520,76520,ZCTA5 76520,8124,410
8600000US76522,76522,ZCTA5 76522,36581,622
8600000US76523,76523,ZCTA5 76523,0,13
8600000US76524,76524,ZCTA5 76524,3359,489
8600000US76525,76525,ZCTA5 76525,1051,194
8600000US76527,76527,ZCTA5 76527,3886,516
8600000US76528,76528,ZCTA5 76528,16708,721
8600000US76530,76530,ZCTA5 76530,2190,282
8600000US76531,76531,ZCTA5 76531,4632,244
8600000US76534,76534,ZCTA5 76534,2927,500
8600000US76537,76537,ZCTA5 76537,4921,476
8600000US76538,76538,ZCTA5 76538,734,180
8600000US76539,76539,ZCTA5 76539,8530,705
8600000US76541,76541,ZCTA5 76541,18447,1223
8600000US76542,76542,ZCTA5 76542,50324,1744
8600000US76543,76543,ZCTA5 76543,29256,1401
8600000US76544,76544,ZCTA5 76544,26637,1339
8600000US76548,76548,ZCTA5 76548,29595,352
8600000US76549,76549,ZCTA5 76549,48970,1825
8600000US76550,76550,ZCTA5 76550,12517,462
8600000US76554,76554,ZCTA5 76554,2285,355
8600000US76556,76556,ZCTA5 76556,1281,209
8600000US76557,76557,ZCTA5 76557,4783,651
8600000US76559,76559,ZCTA5 76559,5534,310
8600000US76561,76561,ZCTA5 76561,1007,162
8600000US76565,76565,ZCTA5 76565,72,46
8600000US76566,76566,ZCTA5 76566,330,139
8600000US76567,76567,ZCTA5 76567,9098,433
8600000US76569,76569,ZCTA5 76569,2250,344
8600000US76570,76570,ZCTA5 76570,2909,404
8600000US76571,76571,ZCTA5 76571,7200,780
8600000US76573,76573,ZCTA5 76573,22,26
8600000US76574,76574,ZCTA5 76574,18939,398
8600000US76577,76577,ZCTA5 76577,3311,340
8600000US76578,76578,ZCTA5 76578,1422,232
8600000US76579,76579,ZCTA5 76579,4672,581
8600000US76596,76596,ZCTA5 76596,1319,154
8600000US76597,76597,ZCTA5 76597,2816,253
8600000US76598,76598,ZCTA5 76598,505,114
8600000US76599,76599,ZCTA5 76599,2057,256
8600000US76621,76621,ZCTA5 76621,907,132
8600000US76622,76622,ZCTA5 76622,1110,260
8600000US76623,76623,ZCTA5 76623,144,80
8600000US76624,76624,ZCTA5 76624,2065,315
8600000US76626,76626,ZCTA5 76626,1312,300
8600000US76627,76627,ZCTA5 76627,1612,332
8600000US76628,76628,ZCTA5 76628,26,17
8600000US76629,76629,ZCTA5 76629,1686,288
8600000US76630,76630,ZCTA5 76630,1124,518
8600000US76631,76631,ZCTA5 76631,555,143
8600000US76632,76632,ZCTA5 76632,1537,315
8600000US76633,76633,ZCTA5 76633,5346,437
8600000US76634,76634,ZCTA5 76634,7068,324
8600000US76635,76635,ZCTA5 76635,1219,272
8600000US76636,76636,ZCTA5 76636,1330,233
8600000US76637,76637,ZCTA5 76637,629,177
8600000US76638,76638,ZCTA5 76638,3081,381
8600000US76639,76639,ZCTA5 76639,1341,227
8600000US76640,76640,ZCTA5 76640,2816,533
8600000US76641,76641,ZCTA5 76641,1768,251
8600000US76642,76642,ZCTA5 76642,7025,382
8600000US76643,76643,ZCTA5 76643,14253,47
8600000US76645,76645,ZCTA5 76645,10477,305
8600000US76648,76648,ZCTA5 76648,2762,345
8600000US76649,76649,ZCTA5 76649,701,145
8600000US76650,76650,ZCTA5 76650,172,81
8600000US76651,76651,ZCTA5 76651,3232,325
8600000US76652,76652,ZCTA5 76652,1210,322
8600000US76653,76653,ZCTA5 76653,902,226
8600000US76654,76654,ZCTA5 76654,178,68
8600000US76655,76655,ZCTA5 76655,8530,579
8600000US76656,76656,ZCTA5 76656,2440,282
8600000US76657,76657,ZCTA5 76657,9663,566
8600000US76660,76660,ZCTA5 76660,530,127
8600000US76661,76661,ZCTA5 76661,8108,305
8600000US76664,76664,ZCTA5 76664,3494,298
8600000US76665,76665,ZCTA5 76665,2399,269
8600000US76666,76666,ZCTA5 76666,259,68
8600000US76667,76667,ZCTA5 76667,11261,509
8600000US76670,76670,ZCTA5 76670,1524,255
8600000US76671,76671,ZCTA5 76671,1792,229
8600000US76673,76673,ZCTA5 76673,1620,423
8600000US76676,76676,ZCTA5 76676,268,94
8600000US76678,76678,ZCTA5 76678,362,132
8600000US76679,76679,ZCTA5 76679,1380,258
8600000US76680,76680,ZCTA5 76680,302,150
8600000US76681,76681,ZCTA5 76681,676,258
8600000US76682,76682,ZCTA5 76682,2702,344
8600000US76685,76685,ZCTA5 76685,17,25
8600000US76686,76686,ZCTA5 76686,209,66
8600000US76687,76687,ZCTA5 76687,1934,368
8600000US76689,76689,ZCTA5 76689,3715,419
8600000US76690,76690,ZCTA5 76690,984,184
8600000US76691,76691,ZCTA5 76691,6524,476
8600000US76692,76692,ZCTA5 76692,10577,643
8600000US76693,76693,ZCTA5 76693,1604,273
8600000US76701,76701,ZCTA5 76701,1906,387
8600000US76704,76704,ZCTA5 76704,7825,1029
8600000US76705,76705,ZCTA5 76705,30546,991
8600000US76706,76706,ZCTA5 76706,36680,1287
8600000US76707,76707,ZCTA5 76707,16256,1195
8600000US76708,76708,ZCTA5 76708,27160,1198
8600000US76710,76710,ZCTA5 76710,24415,1055
8600000US76711,76711,ZCTA5 76711,9671,791
8600000US76712,76712,ZCTA5 76712,25350,1055
8600000US76798,76798,ZCTA5 76798,1599,319
8600000US76801,76801,ZCTA5 76801,24918,512
8600000US76802,76802,ZCTA5 76802,5010,309
8600000US76820,76820,ZCTA5 76820,107,56
8600000US76821,76821,ZCTA5 76821,4595,193
8600000US76823,76823,ZCTA5 76823,3348,378
8600000US76824,76824,ZCTA5 76824,15,22
8600000US76825,76825,ZCTA5 76825,6891,201
8600000US76827,76827,ZCTA5 76827,402,114
8600000US76828,76828,ZCTA5 76828,211,110
8600000US76831,76831,ZCTA5 76831,39,63
8600000US76832,76832,ZCTA5 76832,691,156
8600000US76834,76834,ZCTA5 76834,5349,131
8600000US76836,76836,ZCTA5 76836,9,14
8600000US76837,76837,ZCTA5 76837,2901,173
8600000US76841,76841,ZCTA5 76841,25,22
8600000US76842,76842,ZCTA5 76842,213,143
8600000US76844,76844,ZCTA5 76844,3719,168
8600000US76845,76845,ZCTA5 76845,154,79
8600000US76848,76848,ZCTA5 76848,70,44
8600000US76849,76849,ZCTA5 76849,3884,161
8600000US76852,76852,ZCTA5 76852,191,59
8600000US76853,76853,ZCTA5 76853,1575,290
8600000US76854,76854,ZCTA5 76854,238,106
8600000US76856,76856,ZCTA5 76856,3684,175
8600000US76857,76857,ZCTA5 76857,1733,221
8600000US76858,76858,ZCTA5 76858,335,117
8600000US76859,76859,ZCTA5 76859,1967,65
8600000US76861,76861,ZCTA5 76861,1992,242
8600000US76862,76862,ZCTA5 76862,186,88
8600000US76864,76864,ZCTA5 76864,700,140
8600000US76865,76865,ZCTA5 76865,107,71
8600000US76866,76866,ZCTA5 76866,696,152
8600000US76869,76869,ZCTA5 76869,122,99
8600000US76870,76870,ZCTA5 76870,297,107
8600000US76871,76871,ZCTA5 76871,723,162
8600000US76872,76872,ZCTA5 76872,851,186
8600000US76873,76873,ZCTA5 76873,41,21
8600000US76874,76874,ZCTA5 76874,40,52
8600000US76875,76875,ZCTA5 76875,551,131
8600000US76877,76877,ZCTA5 76877,4187,193
8600000US76878,76878,ZCTA5 76878,1920,190
8600000US76882,76882,ZCTA5 76882,259,84
8600000US76884,76884,ZCTA5 76884,148,70
8600000US76885,76885,ZCTA5 76885,184,212
8600000US76887,76887,ZCTA5 76887,95,77
8600000US76888,76888,ZCTA5 76888,137,58
8600000US76890,76890,ZCTA5 76890,1015,180
8600000US76901,76901,ZCTA5 76901,29879,1217
8600000US76903,76903,ZCTA5 76903,32103,1300
8600000US76904,76904,ZCTA5 76904,34828,1365
8600000US76905,76905,ZCTA5 76905,13129,829
8600000US76908,76908,ZCTA5 76908,2652,923
8600000US76930,76930,ZCTA5 76930,110,55
8600000US76932,76932,ZCTA5 76932,3744,69
8600000US76933,76933,ZCTA5 76933,1344,151
8600000US76934,76934,ZCTA5 76934,1308,299
8600000US76935,76935,ZCTA5 76935,1736,412
8600000US76936,76936,ZCTA5 76936,3122,*****
8600000US76937,76937,ZCTA5 76937,54,39
8600000US76939,76939,ZCTA5 76939,8,13
8600000US76940,76940,ZCTA5 76940,164,105
8600000US76941,76941,ZCTA5 76941,1430,152
8600000US76943,76943,ZCTA5 76943,3693,213
8600000US76945,76945,ZCTA5 76945,1647,148
8600000US76949,76949,ZCTA5 76949,16,13
8600000US76950,76950,ZCTA5 76950,3915,24
8600000US76951,76951,ZCTA5 76951,1139,158
8600000US76953,76953,ZCTA5 76953,38,34
8600000US76955,76955,ZCTA5 76955,148,116
8600000US76957,76957,ZCTA5 76957,0,13
8600000US76958,76958,ZCTA5 76958,158,88
8600000US77002,77002,ZCTA5 77002,12370,1216
8600000US77003,77003,ZCTA5 77003,9646,717
8600000US77004,77004,ZCTA5 77004,37642,1454
8600000US77005,77005,ZCTA5 77005,28233,624
8600000US77006,77006,ZCTA5 77006,21945,993
8600000US77007,77007,ZCTA5 77007,35822,1445
8600000US77008,77008,ZCTA5 77008,34491,1303
8600000US77009,77009,ZCTA5 77009,37751,1484
8600000US77010,77010,ZCTA5 77010,915,179
8600000US77011,77011,ZCTA5 77011,18598,1474
8600000US77012,77012,ZCTA5 77012,20085,1176
8600000US77013,77013,ZCTA5 77013,20790,1227
8600000US77014,77014,ZCTA5 77014,35729,1960
8600000US77015,77015,ZCTA5 77015,57258,2181
8600000US77016,77016,ZCTA5 77016,29597,1568
8600000US77017,77017,ZCTA5 77017,32556,1225
8600000US77018,77018,ZCTA5 77018,28073,1195
8600000US77019,77019,ZCTA5 77019,21572,929
8600000US77020,77020,ZCTA5 77020,25898,1293
8600000US77021,77021,ZCTA5 77021,26654,1337
8600000US77022,77022,ZCTA5 77022,27364,1671
8600000US77023,77023,ZCTA5 77023,28528,1140
8600000US77024,77024,ZCTA5 77024,38110,1010
8600000US77025,77025,ZCTA5 77025,28922,1113
8600000US77026,77026,ZCTA5 77026,22799,1406
8600000US77027,77027,ZCTA5 77027,16012,1025
8600000US77028,77028,ZCTA5 77028,15725,973
8600000US77029,77029,ZCTA5 77029,17894,909
8600000US77030,77030,ZCTA5 77030,10813,837
8600000US77031,77031,ZCTA5 77031,18052,1360
8600000US77032,77032,ZCTA5 77032,14443,1232
8600000US77033,77033,ZCTA5 77033,29692,1214
8600000US77034,77034,ZCTA5 77034,40183,1893
8600000US77035,77035,ZCTA5 77035,38324,1634
8600000US77036,77036,ZCTA5 77036,76605,2275
8600000US77037,77037,ZCTA5 77037,20038,1506
8600000US77038,77038,ZCTA5 77038,30653,1559
8600000US77039,77039,ZCTA5 77039,27972,1358
8600000US77040,77040,ZCTA5 77040,48273,1761
8600000US77041,77041,ZCTA5 77041,35372,1258
8600000US77042,77042,ZCTA5 77042,42098,1654
8600000US77043,77043,ZCTA5 77043,25838,1162
8600000US77044,77044,ZCTA5 77044,42665,1911
8600000US77045,77045,ZCTA5 77045,36270,1612
8600000US77046,77046,ZCTA5 77046,1029,263
8600000US77047,77047,ZCTA5 77047,29410,1583
8600000US77048,77048,ZCTA5 77048,17143,1175
8600000US77049,77049,ZCTA5 77049,33749,1504
8600000US77050,77050,ZCTA5 77050,5031,694
8600000US77051,77051,ZCTA5 77051,16661,1587
8600000US77053,77053,ZCTA5 77053,31868,1810
8600000US77054,77054,ZCTA5 77054,22517,1455
8600000US77055,77055,ZCTA5 77055,45003,1511
8600000US77056,77056,ZCTA5 77056,21732,1149
8600000US77057,77057,ZCTA5 77057,40130,1533
8600000US77058,77058,ZCTA5 77058,16669,862
8600000US77059,77059,ZCTA5 77059,17374,701
8600000US77060,77060,ZCTA5 77060,44549,1768
8600000US77061,77061,ZCTA5 77061,26276,1450
8600000US77062,77062,ZCTA5 77062,26583,1143
8600000US77063,77063,ZCTA5 77063,38931,1580
8600000US77064,77064,ZCTA5 77064,49578,1922
8600000US77065,77065,ZCTA5 77065,38820,1591
8600000US77066,77066,ZCTA5 77066,33796,1009
8600000US77067,77067,ZCTA5 77067,33489,1138
8600000US77068,77068,ZCTA5 77068,10897,909
8600000US77069,77069,ZCTA5 77069,18238,877
8600000US77070,77070,ZCTA5 77070,51080,1890
8600000US77071,77071,ZCTA5 77071,27981,1369
8600000US77072,77072,ZCTA5 77072,62162,2606
8600000US77073,77073,ZCTA5 77073,42780,1802
8600000US77074,77074,ZCTA5 77074,39915,1718
8600000US77075,77075,ZCTA5 77075,43586,1834
8600000US77076,77076,ZCTA5 77076,35144,1708
8600000US77077,77077,ZCTA5 77077,57757,2109
8600000US77078,77078,ZCTA5 77078,15820,1414
8600000US77079,77079,ZCTA5 77079,33577,1761
8600000US77080,77080,ZCTA5 77080,45665,2033
8600000US77081,77081,ZCTA5 77081,49059,1836
8600000US77082,77082,ZCTA5 77082,56641,2066
8600000US77083,77083,ZCTA5 77083,79408,2582
8600000US77084,77084,ZCTA5 77084,104582,3089
8600000US77085,77085,ZCTA5 77085,17981,962
8600000US77086,77086,ZCTA5 77086,29506,1279
8600000US77087,77087,ZCTA5 77087,37200,1692
8600000US77088,77088,ZCTA5 77088,56716,2291
8600000US77089,77089,ZCTA5 77089,52699,1658
8600000US77090,77090,ZCTA5 77090,38361,1807
8600000US77091,77091,ZCTA5 77091,25277,1346
8600000US77092,77092,ZCTA5 77092,38476,1870
8600000US77093,77093,ZCTA5 77093,44428,1712
8600000US77094,77094,ZCTA5 77094,9439,459
8600000US77095,77095,ZCTA5 77095,72081,2136
8600000US77096,77096,ZCTA5 77096,35465,1406
8600000US77098,77098,ZCTA5 77098,13444,795
8600000US77099,77099,ZCTA5 77099,51905,2633
8600000US77201,77201,ZCTA5 77201,0,13
8600000US77301,77301,ZCTA5 77301,31801,1355
8600000US77302,77302,ZCTA5 77302,19311,1435
8600000US77303,77303,ZCTA5 77303,19695,1378
8600000US77304,77304,ZCTA5 77304,28692,1628
8600000US77306,77306,ZCTA5 77306,11453,1696
8600000US77316,77316,ZCTA5 77316,21272,1535
8600000US77318,77318,ZCTA5 77318,15437,1392
8600000US77320,77320,ZCTA5 77320,35670,1578
8600000US77326,77326,ZCTA5 77326,15,22
8600000US77327,77327,ZCTA5 77327,22430,1223
8600000US77328,77328,ZCTA5 77328,15863,1515
8600000US77331,77331,ZCTA5 77331,7667,772
8600000US77334,77334,ZCTA5 77334,286,294
8600000US77335,77335,ZCTA5 77335,2519,478
8600000US77336,77336,ZCTA5 77336,12397,1023
8600000US77338,77338,ZCTA5 77338,40335,1739
8600000US77339,77339,ZCTA5 77339,41403,1253
8600000US77340,77340,ZCTA5 77340,29900,1699
8600000US77342,77342,ZCTA5 77342,0,13
8600000US77345,77345,ZCTA5 77345,29090,834
8600000US77346,77346,ZCTA5 77346,63233,1901
8600000US77350,77350,ZCTA5 77350,173,117
8600000US77351,77351,ZCTA5 77351,33199,779
8600000US77354,77354,ZCTA5 77354,35904,2031
8600000US77355,77355,ZCTA5 77355,27271,1283
8600000US77356,77356,ZCTA5 77356,25888,1479
8600000US77357,77357,ZCTA5 77357,24334,1841
8600000US77358,77358,ZCTA5 77358,5597,1214
8600000US77359,77359,ZCTA5 77359,418,242
8600000US77360,77360,ZCTA5 77360,5084,475
8600000US77362,77362,ZCTA5 77362,5546,1536
8600000US77363,77363,ZCTA5 77363,2705,467
8600000US77364,77364,ZCTA5 77364,1822,523
8600000US77365,77365,ZCTA5 77365,31406,2372
8600000US77367,77367,ZCTA5 77367,111,84
8600000US77368,77368,ZCTA5 77368,181,148
8600000US77369,77369,ZCTA5 77369,482,192
8600000US77371,77371,ZCTA5 77371,8025,690
8600000US77372,77372,ZCTA5 77372,12351,1248
8600000US77373,77373,ZCTA5 77373,58255,2012
8600000US77374,77374,ZCTA5 77374,463,346
8600000US77375,77375,ZCTA5 77375,50525,2125
8600000US77376,77376,ZCTA5 77376,430,248
8600000US77377,77377,ZCTA5 77377,36758,2084
8600000US77378,77378,ZCTA5 77378,16150,1569
8600000US77379,77379,ZCTA5 77379,78226,2044
8600000US77380,77380,ZCTA5 77380,26691,1621
8600000US77381,77381,ZCTA5 77381,36919,1093
8600000US77382,77382,ZCTA5 77382,40546,2603
8600000US77384,77384,ZCTA5 77384,16472,1529
8600000US77385,77385,ZCTA5 77385,23578,2112
8600000US77386,77386,ZCTA5 77386,53042,2601
8600000US77388,77388,ZCTA5 77388,45841,1441
8600000US77389,77389,ZCTA5 77389,31883,1374
8600000US77396,77396,ZCTA5 77396,54352,2174
8600000US77401,77401,ZCTA5 77401,19062,207
8600000US77406,77406,ZCTA5 77406,41008,1772
8600000US77407,77407,ZCTA5 77407,48157,2435
8600000US77412,77412,ZCTA5 77412,105,99
8600000US77414,77414,ZCTA5 77414,23369,566
8600000US77415,77415,ZCTA5 77415,86,139
8600000US77417,77417,ZCTA5 77417,2760,475
8600000US77418,77418,ZCTA5 77418,9926,555
8600000US77419,77419,ZCTA5 77419,1473,395
8600000US77420,77420,ZCTA5 77420,2245,483
8600000US77422,77422,ZCTA5 77422,13378,1009
8600000US77423,77423,ZCTA5 77423,11551,731
8600000US77426,77426,ZCTA5 77426,2350,542
8600000US77428,77428,ZCTA5 77428,0,13
8600000US77429,77429,ZCTA5 77429,86399,2495
8600000US77430,77430,ZCTA5 77430,2051,512
8600000US77432,77432,ZCTA5 77432,112,122
8600000US77433,77433,ZCTA5 77433,75008,2574
8600000US77434,77434,ZCTA5 77434,4781,435
8600000US77435,77435,ZCTA5 77435,4303,528
8600000US77436,77436,ZCTA5 77436,43,68
8600000US77437,77437,ZCTA5 77437,16875,632
8600000US77440,77440,ZCTA5 77440,23,37
8600000US77441,77441,ZCTA5 77441,9919,646
8600000US77442,77442,ZCTA5 77442,922,296
8600000US77443,77443,ZCTA5 77443,256,382
8600000US77444,77444,ZCTA5 77444,708,282
8600000US77445,77445,ZCTA5 77445,13301,704
8600000US77446,77446,ZCTA5 77446,6095,183
8600000US77447,77447,ZCTA5 77447,15246,1278
8600000US77448,77448,ZCTA5 77448,58,59
8600000US77449,77449,ZCTA5 77449,119204,3633
8600000US77450,77450,ZCTA5 77450,74631,1950
8600000US77451,77451,ZCTA5 77451,79,58
8600000US77453,77453,ZCTA5 77453,335,260
8600000US77454,77454,ZCTA5 77454,15,23
8600000US77455,77455,ZCTA5 77455,2026,334
8600000US77456,77456,ZCTA5 77456,1323,451
8600000US77457,77457,ZCTA5 77457,521,201
8600000US77458,77458,ZCTA5 77458,272,267
8600000US77459,77459,ZCTA5 77459,66175,1700
8600000US77460,77460,ZCTA5 77460,151,199
8600000US77461,77461,ZCTA5 77461,10752,915
8600000US77464,77464,ZCTA5 77464,284,132
8600000US77465,77465,ZCTA5 77465,7269,594
8600000US77466,77466,ZCTA5 77466,353,158
8600000US77467,77467,ZCTA5 77467,37,37
8600000US77468,77468,ZCTA5 77468,44,74
8600000US77469,77469,ZCTA5 77469,46934,1778
8600000US77470,77470,ZCTA5 77470,399,188
8600000US77471,77471,ZCTA5 77471,38837,1283
8600000US77473,77473,ZCTA5 77473,111,80
8600000US77474,77474,ZCTA5 77474,12993,610
8600000US77475,77475,ZCTA5 77475,882,389
8600000US77476,77476,ZCTA5 77476,194,125
8600000US77477,77477,ZCTA5 77477,36932,1424
8600000US77478,77478,ZCTA5 77478,25846,1210
8600000US77479,77479,ZCTA5 77479,88603,1872
8600000US77480,77480,ZCTA5 77480,7661,531
8600000US77481,77481,ZCTA5 77481,13,18
8600000US77482,77482,ZCTA5 77482,2274,584
8600000US77483,77483,ZCTA5 77483,292,242
8600000US77484,77484,ZCTA5 77484,10710,876
8600000US77485,77485,ZCTA5 77485,4691,881
8600000US77486,77486,ZCTA5 77486,7082,646
8600000US77488,77488,ZCTA5 77488,14738,752
8600000US77489,77489,ZCTA5 77489,36786,1383
8600000US77493,77493,ZCTA5 77493,29984,1566
8600000US77494,77494,ZCTA5 77494,105854,2645
8600000US77498,77498,ZCTA5 77498,51037,2085
8600000US77502,77502,ZCTA5 77502,39040,1611
8600000US77503,77503,ZCTA5 77503,26171,1037
8600000US77504,77504,ZCTA5 77504,23327,1390
8600000US77505,77505,ZCTA5 77505,24230,1248
8600000US77506,77506,ZCTA5 77506,37736,1441
8600000US77507,77507,ZCTA5 77507,0,13
8600000US77510,77510,ZCTA5 77510,14608,1096
8600000US77511,77511,ZCTA5 77511,46121,1549
8600000US77514,77514,ZCTA5 77514,4443,499
8600000US77515,77515,ZCTA5 77515,31627,1113
8600000US77517,77517,ZCTA5 77517,5688,945
8600000US77518,77518,ZCTA5 77518,10984,1175
8600000US77519,77519,ZCTA5 77519,1509,530
8600000US77520,77520,ZCTA5 77520,36694,1076
8600000US77521,77521,ZCTA5 77521,57125,1723
8600000US77523,77523,ZCTA5 77523,21366,1094
8600000US77530,77530,ZCTA5 77530,31119,1856
8600000US77531,77531,ZCTA5 77531,16078,287
8600000US77532,77532,ZCTA5 77532,28320,1647
8600000US77533,77533,ZCTA5 77533,849,237
8600000US77534,77534,ZCTA5 77534,2426,439
8600000US77535,77535,ZCTA5 77535,32904,1598
8600000US77536,77536,ZCTA5 77536,32392,625
8600000US77538,77538,ZCTA5 77538,906,276
8600000US77539,77539,ZCTA5 77539,42607,1706
8600000US77541,77541,ZCTA5 77541,18525,694
8600000US77545,77545,ZCTA5 77545,25036,1684
8600000US77546,77546,ZCTA5 77546,52261,1086
8600000US77547,77547,ZCTA5 77547,10077,288
8600000US77550,77550,ZCTA5 77550,22070,939
8600000US77551,77551,ZCTA5 77551,21203,990
8600000US77554,77554,ZCTA5 77554,8249,1022
8600000US77560,77560,ZCTA5 77560,624,257
8600000US77561,77561,ZCTA5 77561,67,35
8600000US77562,77562,ZCTA5 77562,10665,1084
8600000US77563,77563,ZCTA5 77563,10067,292
8600000US77564,77564,ZCTA5 77564,1986,606
8600000US77565,77565,ZCTA5 77565,7233,874
8600000US77566,77566,ZCTA5 77566,29441,363
8600000US77568,77568,ZCTA5 77568,15640,144
8600000US77571,77571,ZCTA5 77571,37374,377
8600000US77573,77573,ZCTA5 77573,85108,1293
8600000US77575,77575,ZCTA5 77575,17005,1030
8600000US77577,77577,ZCTA5 77577,1566,270
8600000US77578,77578,ZCTA5 77578,18636,1616
8600000US77580,77580,ZCTA5 77580,534,355
8600000US77581,77581,ZCTA5 77581,47625,1730
8600000US77583,77583,ZCTA5 77583,35308,3087
8600000US77584,77584,ZCTA5 77584,87121,2291
8600000US77585,77585,ZCTA5 77585,880,403
8600000US77586,77586,ZCTA5 77586,22182,456
8600000US77587,77587,ZCTA5 77587,16901,341
8600000US77590,77590,ZCTA5 77590,31084,1202
8600000US77591,77591,ZCTA5 77591,14073,1094
8600000US77597,77597,ZCTA5 77597,1210,456
8600000US77598,77598,ZCTA5 77598,24689,1188
8600000US77611,77611,ZCTA5 77611,8325,316
8600000US77612,77612,ZCTA5 77612,9134,927
8600000US77613,77613,ZCTA5 77613,1048,318
8600000US77614,77614,ZCTA5 77614,516,300
8600000US77615,77615,ZCTA5 77615,1049,400
8600000US77616,77616,ZCTA5 77616,535,232
8600000US77617,77617,ZCTA5 77617,64,48
8600000US77619,77619,ZCTA5 77619,15775,28
8600000US77622,77622,ZCTA5 77622,1464,351
8600000US77623,77623,ZCTA5 77623,515,195
8600000US77624,77624,ZCTA5 77624,630,279
8600000US77625,77625,ZCTA5 77625,9691,1211
8600000US77627,77627,ZCTA5 77627,21198,697
8600000US77629,77629,ZCTA5 77629,634,229
8600000US77630,77630,ZCTA5 77630,28740,861
8600000US77632,77632,ZCTA5 77632,23475,1020
8600000US77640,77640,ZCTA5 77640,15964,780
8600000US77642,77642,ZCTA5 77642,38845,761
8600000US77650,77650,ZCTA5 77650,1611,527
8600000US77651,77651,ZCTA5 77651,12840,24
8600000US77655,77655,ZCTA5 77655,346,98
8600000US77656,77656,ZCTA5 77656,16362,849
8600000US77657,77657,ZCTA5 77657,21427,1092
8600000US77659,77659,ZCTA5 77659,4722,529
8600000US77660,77660,ZCTA5 77660,1182,383
8600000US77661,77661,ZCTA5 77661,852,618
8600000US77662,77662,ZCTA5 77662,26394,871
8600000US77663,77663,ZCTA5 77663,1283,631
8600000US77664,77664,ZCTA5 77664,2229,458
